,id,province,adcode,model,regYear,regMonth,carCommentVolum
1258,1281,四川,510000,d0f245b8781e3631,2018,1,2252.0
1259,1282,安徽,340000,d0f245b8781e3631,2018,1,2357.0
1260,1283,山东,370000,d0f245b8781e3631,2018,1,2236.0
1261,1284,山西,140000,d0f245b8781e3631,2018,1,2093.0
1262,1285,广东,440000,d0f245b8781e3631,2018,1,2364.0
1263,1286,广西,450000,d0f245b8781e3631,2018,1,2232.0
1264,1287,江苏,320000,d0f245b8781e3631,2018,1,2332.0
1265,1288,江西,360000,d0f245b8781e3631,2018,1,2266.0
1266,1289,河北,130000,d0f245b8781e3631,2018,1,2262.0
1267,1290,河南,410000,d0f245b8781e3631,2018,1,2234.0
1268,1291,浙江,330000,d0f245b8781e3631,2018,1,2291.0
1269,1292,湖北,420000,d0f245b8781e3631,2018,1,2309.0
1270,1293,湖南,430000,d0f245b8781e3631,2018,1,2259.0
1271,1294,福建,350000,d0f245b8781e3631,2018,1,2298.0
1272,1295,辽宁,210000,d0f245b8781e3631,2018,1,2198.0
1273,1296,重庆,500000,d0f245b8781e3631,2018,1,2274.0
1274,1297,陕西,610000,d0f245b8781e3631,2018,1,2250.0
1275,1298,黑龙江,230000,d0f245b8781e3631,2018,1,2390.0
1276,1299,上海,310000,c6cd4e0e073f5ac2,2018,1,1368.0
1277,1300,云南,530000,c6cd4e0e073f5ac2,2018,1,1632.0
1278,1301,内蒙古,150000,c6cd4e0e073f5ac2,2018,1,1419.0
1279,1302,北京,110000,c6cd4e0e073f5ac2,2018,1,1467.0
1280,1303,四川,510000,c6cd4e0e073f5ac2,2018,1,1535.0
1281,1304,安徽,340000,c6cd4e0e073f5ac2,2018,1,1581.0
1282,1305,山东,370000,c6cd4e0e073f5ac2,2018,1,1394.0
1283,1306,山西,140000,c6cd4e0e073f5ac2,2018,1,1490.0
1284,1307,广东,440000,c6cd4e0e073f5ac2,2018,1,1403.0
1285,1308,广西,450000,c6cd4e0e073f5ac2,2018,1,1499.0
1286,1309,江苏,320000,c6cd4e0e073f5ac2,2018,1,1410.0
1287,1310,江西,360000,c6cd4e0e073f5ac2,2018,1,1421.0
1288,1311,河北,130000,c6cd4e0e073f5ac2,2018,1,1611.0
1289,1312,河南,410000,c6cd4e0e073f5ac2,2018,1,1568.0
1290,1313,浙江,330000,c6cd4e0e073f5ac2,2018,1,1451.0
1291,1314,湖北,420000,c6cd4e0e073f5ac2,2018,1,1523.0
1292,1315,湖南,430000,c6cd4e0e073f5ac2,2018,1,1527.0
1293,1316,福建,350000,c6cd4e0e073f5ac2,2018,1,1536.0
1294,1317,辽宁,210000,c6cd4e0e073f5ac2,2018,1,1575.0
1295,1318,重庆,500000,c6cd4e0e073f5ac2,2018,1,1559.0
1296,1319,陕西,610000,c6cd4e0e073f5ac2,2018,1,1573.0
1297,1320,黑龙江,230000,c6cd4e0e073f5ac2,2018,1,1394.0
1298,1321,上海,310000,a9a43d1a7ecbe75d,2018,1,5881.0
1299,1322,云南,530000,a9a43d1a7ecbe75d,2018,1,5880.0
1300,1323,内蒙古,150000,a9a43d1a7ecbe75d,2018,1,5743.0
1301,1324,北京,110000,a9a43d1a7ecbe75d,2018,1,5750.0
1302,1325,四川,510000,a9a43d1a7ecbe75d,2018,1,5809.0
1303,1326,安徽,340000,a9a43d1a7ecbe75d,2018,1,5861.0
1304,1327,山东,370000,a9a43d1a7ecbe75d,2018,1,5831.0
1305,1328,山西,140000,a9a43d1a7ecbe75d,2018,1,5818.0
1306,1329,广东,440000,a9a43d1a7ecbe75d,2018,1,5807.0
1307,1330,广西,450000,a9a43d1a7ecbe75d,2018,1,5789.0
1308,1331,江苏,320000,a9a43d1a7ecbe75d,2018,1,5666.0
1309,1332,江西,360000,a9a43d1a7ecbe75d,2018,1,5825.0
1310,1333,河北,130000,a9a43d1a7ecbe75d,2018,1,5742.0
1311,1334,河南,410000,a9a43d1a7ecbe75d,2018,1,5741.0
1312,1335,浙江,330000,a9a43d1a7ecbe75d,2018,1,5764.0
1313,1336,湖北,420000,a9a43d1a7ecbe75d,2018,1,5769.0
1314,1337,湖南,430000,a9a43d1a7ecbe75d,2018,1,5749.0
1315,1338,福建,350000,a9a43d1a7ecbe75d,2018,1,5838.0
1316,1339,辽宁,210000,a9a43d1a7ecbe75d,2018,1,5842.0
1317,1340,重庆,500000,a9a43d1a7ecbe75d,2018,1,5765.0
1318,1341,陕西,610000,a9a43d1a7ecbe75d,2018,1,5807.0
1319,1342,黑龙江,230000,a9a43d1a7ecbe75d,2018,1,5829.0
1320,1343,上海,310000,3c974920a76ac9c1,2018,2,1557.0
1321,1344,云南,530000,3c974920a76ac9c1,2018,2,1435.0
1322,1345,内蒙古,150000,3c974920a76ac9c1,2018,2,1410.0
1323,1346,北京,110000,3c974920a76ac9c1,2018,2,1567.0
1324,1347,四川,510000,3c974920a76ac9c1,2018,2,1416.0
1325,1348,安徽,340000,3c974920a76ac9c1,2018,2,1524.0
1326,1349,山东,370000,3c974920a76ac9c1,2018,2,1458.0
1327,1350,山西,140000,3c974920a76ac9c1,2018,2,1522.0
1328,1351,广东,440000,3c974920a76ac9c1,2018,2,1453.0
1329,1352,广西,450000,3c974920a76ac9c1,2018,2,1517.0
1330,1353,江苏,320000,3c974920a76ac9c1,2018,2,1724.0
1331,1354,江西,360000,3c974920a76ac9c1,2018,2,1630.0
1332,1355,河北,130000,3c974920a76ac9c1,2018,2,1429.0
1333,1356,河南,410000,3c974920a76ac9c1,2018,2,1464.0
1334,1357,浙江,330000,3c974920a76ac9c1,2018,2,1536.0
1335,1358,湖北,420000,3c974920a76ac9c1,2018,2,1470.0
1336,1359,湖南,430000,3c974920a76ac9c1,2018,2,1577.0
1337,1360,福建,350000,3c974920a76ac9c1,2018,2,1439.0
1338,1361,辽宁,210000,3c974920a76ac9c1,2018,2,1368.0
1339,1362,重庆,500000,3c974920a76ac9c1,2018,2,1376.0
1340,1363,陕西,610000,3c974920a76ac9c1,2018,2,1355.0
1341,1364,黑龙江,230000,3c974920a76ac9c1,2018,2,1424.0
1342,1365,上海,310000,3d7554f1f56dd664,2018,2,3366.0
1343,1366,云南,530000,3d7554f1f56dd664,2018,2,3376.0
1344,1367,内蒙古,150000,3d7554f1f56dd664,2018,2,3350.0
1345,1368,北京,110000,3d7554f1f56dd664,2018,2,3378.0
1346,1369,四川,510000,3d7554f1f56dd664,2018,2,3311.0
1347,1370,安徽,340000,3d7554f1f56dd664,2018,2,3385.0
1348,1371,山东,370000,3d7554f1f56dd664,2018,2,3341.0
1349,1372,山西,140000,3d7554f1f56dd664,2018,2,3396.0
1350,1373,广东,440000,3d7554f1f56dd664,2018,2,3299.0
1351,1374,广西,450000,3d7554f1f56dd664,2018,2,3236.0
1352,1375,江苏,320000,3d7554f1f56dd664,2018,2,3352.0
1353,1376,江西,360000,3d7554f1f56dd664,2018,2,3414.0
1354,1377,河北,130000,3d7554f1f56dd664,2018,2,3404.0
1355,1378,河南,410000,3d7554f1f56dd664,2018,2,3394.0
1356,1379,浙江,330000,3d7554f1f56dd664,2018,2,3468.0
1357,1380,湖北,420000,3d7554f1f56dd664,2018,2,3302.0
1358,1381,湖南,430000,3d7554f1f56dd664,2018,2,3329.0
1359,1382,福建,350000,3d7554f1f56dd664,2018,2,3419.0
1360,1383,辽宁,210000,3d7554f1f56dd664,2018,2,3312.0
1361,1384,重庆,500000,3d7554f1f56dd664,2018,2,3466.0
1362,1385,陕西,610000,3d7554f1f56dd664,2018,2,3419.0
1363,1386,黑龙江,230000,3d7554f1f56dd664,2018,2,3366.0
1364,1387,上海,310000,2d0d2c3403909fdb,2018,2,5729.0
1365,1388,云南,530000,2d0d2c3403909fdb,2018,2,6070.0
1366,1389,内蒙古,150000,2d0d2c3403909fdb,2018,2,5715.0
1367,1390,北京,110000,2d0d2c3403909fdb,2018,2,5815.0
1368,1391,四川,510000,2d0d2c3403909fdb,2018,2,5923.0
1369,1392,安徽,340000,2d0d2c3403909fdb,2018,2,6114.0
1370,1393,山东,370000,2d0d2c3403909fdb,2018,2,6044.0
1371,1394,山西,140000,2d0d2c3403909fdb,2018,2,5914.0
1372,1395,广东,440000,2d0d2c3403909fdb,2018,2,5723.0
1373,1396,广西,450000,2d0d2c3403909fdb,2018,2,6181.0
1374,1397,江苏,320000,2d0d2c3403909fdb,2018,2,6136.0
1375,1398,江西,360000,2d0d2c3403909fdb,2018,2,5674.0
1376,1399,河北,130000,2d0d2c3403909fdb,2018,2,5893.0
1377,1400,河南,410000,2d0d2c3403909fdb,2018,2,6153.0
1378,1401,浙江,330000,2d0d2c3403909fdb,2018,2,5765.0
1379,1402,湖北,420000,2d0d2c3403909fdb,2018,2,6164.0
1380,1403,湖南,430000,2d0d2c3403909fdb,2018,2,5955.0
1381,1404,福建,350000,2d0d2c3403909fdb,2018,2,5915.0
1382,1405,辽宁,210000,2d0d2c3403909fdb,2018,2,5831.0
1383,1406,重庆,500000,2d0d2c3403909fdb,2018,2,5974.0
1384,1407,陕西,610000,2d0d2c3403909fdb,2018,2,5898.0
1385,1408,黑龙江,230000,2d0d2c3403909fdb,2018,2,5773.0
1386,1409,上海,310000,a28bb927b6fcb33c,2018,2,6463.0
1387,1410,云南,530000,a28bb927b6fcb33c,2018,2,6403.0
1388,1411,内蒙古,150000,a28bb927b6fcb33c,2018,2,6356.0
1389,1412,北京,110000,a28bb927b6fcb33c,2018,2,6441.0
1390,1413,四川,510000,a28bb927b6fcb33c,2018,2,6409.0
1391,1414,安徽,340000,a28bb927b6fcb33c,2018,2,6429.0
1392,1415,山东,370000,a28bb927b6fcb33c,2018,2,6462.0
1393,1416,山西,140000,a28bb927b6fcb33c,2018,2,6482.0
1394,1417,广东,440000,a28bb927b6fcb33c,2018,2,6420.0
1395,1418,广西,450000,a28bb927b6fcb33c,2018,2,6390.0
1396,1419,江苏,320000,a28bb927b6fcb33c,2018,2,6462.0
1397,1420,江西,360000,a28bb927b6fcb33c,2018,2,6425.0
1398,1421,河北,130000,a28bb927b6fcb33c,2018,2,6386.0
1399,1422,河南,410000,a28bb927b6fcb33c,2018,2,6423.0
1400,1423,浙江,330000,a28bb927b6fcb33c,2018,2,6366.0
1401,1424,湖北,420000,a28bb927b6fcb33c,2018,2,6352.0
1402,1425,湖南,430000,a28bb927b6fcb33c,2018,2,6391.0
1403,1426,福建,350000,a28bb927b6fcb33c,2018,2,6442.0
1404,1427,辽宁,210000,a28bb927b6fcb33c,2018,2,6353.0
1405,1428,重庆,500000,a28bb927b6fcb33c,2018,2,6338.0
1406,1429,陕西,610000,a28bb927b6fcb33c,2018,2,6461.0
1407,1430,黑龙江,230000,a28bb927b6fcb33c,2018,2,6434.0
1408,1431,上海,310000,17bc272c93f19d56,2018,2,1482.0
1409,1432,云南,530000,17bc272c93f19d56,2018,2,1480.0
1410,1433,内蒙古,150000,17bc272c93f19d56,2018,2,1529.0
1411,1434,北京,110000,17bc272c93f19d56,2018,2,1547.0
1412,1435,四川,510000,17bc272c93f19d56,2018,2,1392.0
1413,1436,安徽,340000,17bc272c93f19d56,2018,2,1492.0
1414,1437,山东,370000,17bc272c93f19d56,2018,2,1501.0
1415,1438,山西,140000,17bc272c93f19d56,2018,2,1463.0
1416,1439,广东,440000,17bc272c93f19d56,2018,2,1486.0
1417,1440,广西,450000,17bc272c93f19d56,2018,2,1540.0
1418,1441,江苏,320000,17bc272c93f19d56,2018,2,1551.0
1419,1442,江西,360000,17bc272c93f19d56,2018,2,1484.0
1420,1443,河北,130000,17bc272c93f19d56,2018,2,1525.0
1421,1444,河南,410000,17bc272c93f19d56,2018,2,1477.0
1422,1445,浙江,330000,17bc272c93f19d56,2018,2,1498.0
1423,1446,湖北,420000,17bc272c93f19d56,2018,2,1453.0
1424,1447,湖南,430000,17bc272c93f19d56,2018,2,1530.0
1425,1448,福建,350000,17bc272c93f19d56,2018,2,1494.0
1426,1449,辽宁,210000,17bc272c93f19d56,2018,2,1470.0
1427,1450,重庆,500000,17bc272c93f19d56,2018,2,1468.0
1428,1451,陕西,610000,17bc272c93f19d56,2018,2,1504.0
1429,1452,黑龙江,230000,17bc272c93f19d56,2018,2,1466.0
1430,1453,上海,310000,2a2ab41f8f6ff1cb,2018,2,1815.0
1431,1454,云南,530000,2a2ab41f8f6ff1cb,2018,2,1721.0
1432,1455,内蒙古,150000,2a2ab41f8f6ff1cb,2018,2,1739.0
1433,1456,北京,110000,2a2ab41f8f6ff1cb,2018,2,1704.0
1434,1457,四川,510000,2a2ab41f8f6ff1cb,2018,2,1621.0
1435,1458,安徽,340000,2a2ab41f8f6ff1cb,2018,2,1630.0
1436,1459,山东,370000,2a2ab41f8f6ff1cb,2018,2,1748.0
1437,1460,山西,140000,2a2ab41f8f6ff1cb,2018,2,1640.0
1438,1461,广东,440000,2a2ab41f8f6ff1cb,2018,2,1740.0
1439,1462,广西,450000,2a2ab41f8f6ff1cb,2018,2,1647.0
1440,1463,江苏,320000,2a2ab41f8f6ff1cb,2018,2,1763.0
1441,1464,江西,360000,2a2ab41f8f6ff1cb,2018,2,1734.0
1442,1465,河北,130000,2a2ab41f8f6ff1cb,2018,2,1711.0
1443,1466,河南,410000,2a2ab41f8f6ff1cb,2018,2,1748.0
1444,1467,浙江,330000,2a2ab41f8f6ff1cb,2018,2,1732.0
1445,1468,湖北,420000,2a2ab41f8f6ff1cb,2018,2,1669.0
1446,1469,湖南,430000,2a2ab41f8f6ff1cb,2018,2,1714.0
1447,1470,福建,350000,2a2ab41f8f6ff1cb,2018,2,1724.0
1448,1471,辽宁,210000,2a2ab41f8f6ff1cb,2018,2,1637.0
1449,1472,重庆,500000,2a2ab41f8f6ff1cb,2018,2,1683.0
1450,1473,陕西,610000,2a2ab41f8f6ff1cb,2018,2,1764.0
1451,1474,黑龙江,230000,2a2ab41f8f6ff1cb,2018,2,1700.0
1452,1475,上海,310000,c06a2a387c0ee510,2018,2,5186.0
1453,1476,云南,530000,c06a2a387c0ee510,2018,2,5269.0
1454,1477,内蒙古,150000,c06a2a387c0ee510,2018,2,5109.0
1455,1478,北京,110000,c06a2a387c0ee510,2018,2,5217.0
1456,1479,四川,510000,c06a2a387c0ee510,2018,2,5061.0
1457,1480,安徽,340000,c06a2a387c0ee510,2018,2,5235.0
1458,1481,山东,370000,c06a2a387c0ee510,2018,2,5109.0
1459,1482,山西,140000,c06a2a387c0ee510,2018,2,5365.0
1460,1483,广东,440000,c06a2a387c0ee510,2018,2,5282.0
1461,1484,广西,450000,c06a2a387c0ee510,2018,2,5169.0
1462,1485,江苏,320000,c06a2a387c0ee510,2018,2,5242.0
1463,1486,江西,360000,c06a2a387c0ee510,2018,2,5135.0
1464,1487,河北,130000,c06a2a387c0ee510,2018,2,5207.0
1465,1488,河南,410000,c06a2a387c0ee510,2018,2,5252.0
1466,1489,浙江,330000,c06a2a387c0ee510,2018,2,5183.0
1467,1490,湖北,420000,c06a2a387c0ee510,2018,2,5315.0
1468,1491,湖南,430000,c06a2a387c0ee510,2018,2,5125.0
1469,1492,福建,350000,c06a2a387c0ee510,2018,2,5182.0
1470,1493,辽宁,210000,c06a2a387c0ee510,2018,2,5131.0
1471,1494,重庆,500000,c06a2a387c0ee510,2018,2,5297.0
1472,1495,陕西,610000,c06a2a387c0ee510,2018,2,5110.0
1473,1496,黑龙江,230000,c06a2a387c0ee510,2018,2,5167.0
1474,1497,上海,310000,7023efdab9cedc03,2018,2,5817.0
1475,1498,云南,530000,7023efdab9cedc03,2018,2,5851.0
1476,1499,内蒙古,150000,7023efdab9cedc03,2018,2,5993.0
1477,1500,北京,110000,7023efdab9cedc03,2018,2,5865.0
1478,1501,四川,510000,7023efdab9cedc03,2018,2,5602.0
1479,1502,安徽,340000,7023efdab9cedc03,2018,2,5899.0
1480,1503,山东,370000,7023efdab9cedc03,2018,2,5767.0
1481,1504,山西,140000,7023efdab9cedc03,2018,2,5752.0
1482,1505,广东,440000,7023efdab9cedc03,2018,2,5658.0
1483,1506,广西,450000,7023efdab9cedc03,2018,2,5663.0
1484,1507,江苏,320000,7023efdab9cedc03,2018,2,5591.0
1485,1508,江西,360000,7023efdab9cedc03,2018,2,5709.0
1486,1509,河北,130000,7023efdab9cedc03,2018,2,5779.0
1487,1510,河南,410000,7023efdab9cedc03,2018,2,5807.0
1488,1511,浙江,330000,7023efdab9cedc03,2018,2,5759.0
1489,1512,湖北,420000,7023efdab9cedc03,2018,2,5762.0
1490,1513,湖南,430000,7023efdab9cedc03,2018,2,5808.0
1491,1514,福建,350000,7023efdab9cedc03,2018,2,5744.0
1492,1515,辽宁,210000,7023efdab9cedc03,2018,2,5644.0
1493,1516,重庆,500000,7023efdab9cedc03,2018,2,5742.0
1494,1517,陕西,610000,7023efdab9cedc03,2018,2,5602.0
1495,1518,黑龙江,230000,7023efdab9cedc03,2018,2,5976.0
1496,1519,上海,310000,af6f4f548684e14d,2018,2,8916.0
1497,1520,云南,530000,af6f4f548684e14d,2018,2,8982.0
1498,1521,内蒙古,150000,af6f4f548684e14d,2018,2,9049.0
1499,1522,北京,110000,af6f4f548684e14d,2018,2,9067.0
1500,1523,四川,510000,af6f4f548684e14d,2018,2,8933.0
1501,1524,安徽,340000,af6f4f548684e14d,2018,2,8864.0
1502,1525,山东,370000,af6f4f548684e14d,2018,2,8923.0
1503,1526,山西,140000,af6f4f548684e14d,2018,2,8949.0
1504,1527,广东,440000,af6f4f548684e14d,2018,2,8925.0
1505,1528,广西,450000,af6f4f548684e14d,2018,2,8922.0
1506,1529,江苏,320000,af6f4f548684e14d,2018,2,9068.0
1507,1530,江西,360000,af6f4f548684e14d,2018,2,9007.0
1508,1531,河北,130000,af6f4f548684e14d,2018,2,8895.0
1509,1532,河南,410000,af6f4f548684e14d,2018,2,8964.0
1510,1533,浙江,330000,af6f4f548684e14d,2018,2,9199.0
1511,1534,湖北,420000,af6f4f548684e14d,2018,2,9118.0
1512,1535,湖南,430000,af6f4f548684e14d,2018,2,9001.0
1513,1536,福建,350000,af6f4f548684e14d,2018,2,8922.0
1514,1537,辽宁,210000,af6f4f548684e14d,2018,2,9181.0
1515,1538,重庆,500000,af6f4f548684e14d,2018,2,9087.0
1516,1539,陕西,610000,af6f4f548684e14d,2018,2,8903.0
1517,1540,黑龙江,230000,af6f4f548684e14d,2018,2,8972.0
1518,1541,上海,310000,7cf283430b3b5e38,2018,2,4584.0
1519,1542,云南,530000,7cf283430b3b5e38,2018,2,4536.0
1520,1543,内蒙古,150000,7cf283430b3b5e38,2018,2,4602.0
1521,1544,北京,110000,7cf283430b3b5e38,2018,2,4609.0
1522,1545,四川,510000,7cf283430b3b5e38,2018,2,4639.0
1523,1546,安徽,340000,7cf283430b3b5e38,2018,2,4612.0
1524,1547,山东,370000,7cf283430b3b5e38,2018,2,4571.0
1525,1548,山西,140000,7cf283430b3b5e38,2018,2,4608.0
1526,1549,广东,440000,7cf283430b3b5e38,2018,2,4703.0
1527,1550,广西,450000,7cf283430b3b5e38,2018,2,4538.0
1528,1551,江苏,320000,7cf283430b3b5e38,2018,2,4562.0
1529,1552,江西,360000,7cf283430b3b5e38,2018,2,4655.0
1530,1553,河北,130000,7cf283430b3b5e38,2018,2,4611.0
1531,1554,河南,410000,7cf283430b3b5e38,2018,2,4688.0
1532,1555,浙江,330000,7cf283430b3b5e38,2018,2,4674.0
1533,1556,湖北,420000,7cf283430b3b5e38,2018,2,4555.0
1534,1557,湖南,430000,7cf283430b3b5e38,2018,2,4545.0
1535,1558,福建,350000,7cf283430b3b5e38,2018,2,4571.0
1536,1559,辽宁,210000,7cf283430b3b5e38,2018,2,4643.0
1537,1560,重庆,500000,7cf283430b3b5e38,2018,2,4618.0
1538,1561,陕西,610000,7cf283430b3b5e38,2018,2,4626.0
1539,1562,黑龙江,230000,7cf283430b3b5e38,2018,2,4621.0
1540,1563,上海,310000,d4efbebb087fd03f,2018,2,4732.0
1541,1564,云南,530000,d4efbebb087fd03f,2018,2,4740.0
1542,1565,内蒙古,150000,d4efbebb087fd03f,2018,2,4718.0
1543,1566,北京,110000,d4efbebb087fd03f,2018,2,4778.0
1544,1567,四川,510000,d4efbebb087fd03f,2018,2,4729.0
1545,1568,安徽,340000,d4efbebb087fd03f,2018,2,4739.0
1546,1569,山东,370000,d4efbebb087fd03f,2018,2,4689.0
1547,1570,山西,140000,d4efbebb087fd03f,2018,2,4707.0
1548,1571,广东,440000,d4efbebb087fd03f,2018,2,4805.0
1549,1572,广西,450000,d4efbebb087fd03f,2018,2,4730.0
1550,1573,江苏,320000,d4efbebb087fd03f,2018,2,4667.0
1551,1574,江西,360000,d4efbebb087fd03f,2018,2,4716.0
1552,1575,河北,130000,d4efbebb087fd03f,2018,2,4776.0
1553,1576,河南,410000,d4efbebb087fd03f,2018,2,4719.0
1554,1577,浙江,330000,d4efbebb087fd03f,2018,2,4690.0
1555,1578,湖北,420000,d4efbebb087fd03f,2018,2,4752.0
1556,1579,湖南,430000,d4efbebb087fd03f,2018,2,4721.0
1557,1580,福建,350000,d4efbebb087fd03f,2018,2,4646.0
1558,1581,辽宁,210000,d4efbebb087fd03f,2018,2,4756.0
1559,1582,重庆,500000,d4efbebb087fd03f,2018,2,4676.0
1560,1583,陕西,610000,d4efbebb087fd03f,2018,2,4703.0
1561,1584,黑龙江,230000,d4efbebb087fd03f,2018,2,4679.0
1562,1585,上海,310000,7245e0ee27b195cd,2018,2,714.0
1563,1586,云南,530000,7245e0ee27b195cd,2018,2,739.0
1564,1587,内蒙古,150000,7245e0ee27b195cd,2018,2,777.0
1565,1588,北京,110000,7245e0ee27b195cd,2018,2,643.0
1566,1589,四川,510000,7245e0ee27b195cd,2018,2,703.0
1567,1590,安徽,340000,7245e0ee27b195cd,2018,2,720.0
1568,1591,山东,370000,7245e0ee27b195cd,2018,2,675.0
1569,1592,山西,140000,7245e0ee27b195cd,2018,2,747.0
1570,1593,广东,440000,7245e0ee27b195cd,2018,2,758.0
1571,1594,广西,450000,7245e0ee27b195cd,2018,2,699.0
1572,1595,江苏,320000,7245e0ee27b195cd,2018,2,726.0
1573,1596,江西,360000,7245e0ee27b195cd,2018,2,698.0
1574,1597,河北,130000,7245e0ee27b195cd,2018,2,735.0
1575,1598,河南,410000,7245e0ee27b195cd,2018,2,723.0
1576,1599,浙江,330000,7245e0ee27b195cd,2018,2,670.0
1577,1600,湖北,420000,7245e0ee27b195cd,2018,2,641.0
1578,1601,湖南,430000,7245e0ee27b195cd,2018,2,693.0
1579,1602,福建,350000,7245e0ee27b195cd,2018,2,677.0
1580,1603,辽宁,210000,7245e0ee27b195cd,2018,2,730.0
1581,1604,重庆,500000,7245e0ee27b195cd,2018,2,689.0
1582,1605,陕西,610000,7245e0ee27b195cd,2018,2,762.0
1583,1606,黑龙江,230000,7245e0ee27b195cd,2018,2,678.0
1584,1607,上海,310000,8c915fe4632fb9fa,2018,2,2136.0
1585,1608,云南,530000,8c915fe4632fb9fa,2018,2,2150.0
1586,1609,内蒙古,150000,8c915fe4632fb9fa,2018,2,2220.0
1587,1610,北京,110000,8c915fe4632fb9fa,2018,2,2192.0
1588,1611,四川,510000,8c915fe4632fb9fa,2018,2,2215.0
1589,1612,安徽,340000,8c915fe4632fb9fa,2018,2,2270.0
1590,1613,山东,370000,8c915fe4632fb9fa,2018,2,2217.0
1591,1614,山西,140000,8c915fe4632fb9fa,2018,2,2245.0
1592,1615,广东,440000,8c915fe4632fb9fa,2018,2,2091.0
1593,1616,广西,450000,8c915fe4632fb9fa,2018,2,2304.0
1594,1617,江苏,320000,8c915fe4632fb9fa,2018,2,2323.0
1595,1618,江西,360000,8c915fe4632fb9fa,2018,2,2164.0
1596,1619,河北,130000,8c915fe4632fb9fa,2018,2,2340.0
1597,1620,河南,410000,8c915fe4632fb9fa,2018,2,2232.0
1598,1621,浙江,330000,8c915fe4632fb9fa,2018,2,2263.0
1599,1622,湖北,420000,8c915fe4632fb9fa,2018,2,2294.0
1600,1623,湖南,430000,8c915fe4632fb9fa,2018,2,2137.0
1601,1624,福建,350000,8c915fe4632fb9fa,2018,2,2219.0
1602,1625,辽宁,210000,8c915fe4632fb9fa,2018,2,2212.0
1603,1626,重庆,500000,8c915fe4632fb9fa,2018,2,2234.0
1604,1627,陕西,610000,8c915fe4632fb9fa,2018,2,2125.0
1605,1628,黑龙江,230000,8c915fe4632fb9fa,2018,2,2208.0
1606,1629,上海,310000,6155b214590c66e6,2018,2,11807.0
1607,1630,云南,530000,6155b214590c66e6,2018,2,12082.0
1608,1631,内蒙古,150000,6155b214590c66e6,2018,2,11642.0
1609,1632,北京,110000,6155b214590c66e6,2018,2,11724.0
1610,1633,四川,510000,6155b214590c66e6,2018,2,11849.0
1611,1634,安徽,340000,6155b214590c66e6,2018,2,11657.0
1612,1635,山东,370000,6155b214590c66e6,2018,2,11949.0
1613,1636,山西,140000,6155b214590c66e6,2018,2,11893.0
1614,1637,广东,440000,6155b214590c66e6,2018,2,11961.0
1615,1638,广西,450000,6155b214590c66e6,2018,2,11962.0
1616,1639,江苏,320000,6155b214590c66e6,2018,2,11855.0
1617,1640,江西,360000,6155b214590c66e6,2018,2,12075.0
1618,1641,河北,130000,6155b214590c66e6,2018,2,11881.0
1619,1642,河南,410000,6155b214590c66e6,2018,2,12084.0
1620,1643,浙江,330000,6155b214590c66e6,2018,2,11858.0
1621,1644,湖北,420000,6155b214590c66e6,2018,2,11842.0
1622,1645,湖南,430000,6155b214590c66e6,2018,2,12089.0
1623,1646,福建,350000,6155b214590c66e6,2018,2,12044.0
1624,1647,辽宁,210000,6155b214590c66e6,2018,2,11742.0
1625,1648,重庆,500000,6155b214590c66e6,2018,2,11923.0
1626,1649,陕西,610000,6155b214590c66e6,2018,2,11884.0
1627,1650,黑龙江,230000,6155b214590c66e6,2018,2,11940.0
1628,1651,上海,310000,28e29f2c03dcd84c,2018,2,1279.0
1629,1652,云南,530000,28e29f2c03dcd84c,2018,2,1331.0
1630,1653,内蒙古,150000,28e29f2c03dcd84c,2018,2,1208.0
1631,1654,北京,110000,28e29f2c03dcd84c,2018,2,1384.0
1632,1655,四川,510000,28e29f2c03dcd84c,2018,2,1323.0
1633,1656,安徽,340000,28e29f2c03dcd84c,2018,2,1305.0
1634,1657,山东,370000,28e29f2c03dcd84c,2018,2,1365.0
1635,1658,山西,140000,28e29f2c03dcd84c,2018,2,1299.0
1636,1659,广东,440000,28e29f2c03dcd84c,2018,2,1206.0
1637,1660,广西,450000,28e29f2c03dcd84c,2018,2,1337.0
1638,1661,江苏,320000,28e29f2c03dcd84c,2018,2,1297.0
1639,1662,江西,360000,28e29f2c03dcd84c,2018,2,1339.0
1640,1663,河北,130000,28e29f2c03dcd84c,2018,2,1277.0
1641,1664,河南,410000,28e29f2c03dcd84c,2018,2,1208.0
1642,1665,浙江,330000,28e29f2c03dcd84c,2018,2,1252.0
1643,1666,湖北,420000,28e29f2c03dcd84c,2018,2,1340.0
1644,1667,湖南,430000,28e29f2c03dcd84c,2018,2,1306.0
1645,1668,福建,350000,28e29f2c03dcd84c,2018,2,1373.0
1646,1669,辽宁,210000,28e29f2c03dcd84c,2018,2,1229.0
1647,1670,重庆,500000,28e29f2c03dcd84c,2018,2,1341.0
1648,1671,陕西,610000,28e29f2c03dcd84c,2018,2,1313.0
1649,1672,黑龙江,230000,28e29f2c03dcd84c,2018,2,1420.0
1650,1673,上海,310000,37aa9169b575ef79,2018,2,2373.0
1651,1674,云南,530000,37aa9169b575ef79,2018,2,2370.0
1652,1675,内蒙古,150000,37aa9169b575ef79,2018,2,2342.0
1653,1676,北京,110000,37aa9169b575ef79,2018,2,2448.0
1654,1677,四川,510000,37aa9169b575ef79,2018,2,2392.0
1655,1678,安徽,340000,37aa9169b575ef79,2018,2,2235.0
